NPC Name:|Endless||||
CorruptedAphraP1|<<[Покажите ей медальон Олега]>> Вы узнаете это?||||
CorruptedAphraP2|<<[Покажите ей медальон Олега]>> Ваш отец послал меня. Я здесь, чтобы помочь.||||
CorruptedAphraP3|Можете ли вы сказать мне ваше имя?||||
CorruptedAphraP4|Что с вами случилось?||||
CorruptedAphraP5|Уф, это бессмысленно.||||
CorruptedAphraP6|...вы сказали Афра? Как в, Главный Переводчик Афра?||||
CorruptedAphraP7|Мне жаль. Я не знаю, как вам помочь.||||
CorruptedAphraP8|Обещаю, я скажу Олегу, где вы.||||
CorruptedAphraP9|<<[Предложите медальон Олега]>> Вот. Вы должны быть тем, кто получит это.||||
CorruptedAphraP10|<<[Оставьте медальон, чтобы вернуть его Олегу.]>>||||
CohenA1|Берегите себя, гражданин. Если эти монстры станут слишком буйными, я закрою клетку — независимо от того, останетесь ли вы внутри или нет.||||
CohenA2|Держитесь подальше, гражданин! Эти монстры сейчас в спячке, но они могут проснуться в любой момент. И если они вцепятся в вас когтями, вы станете проблемой для всех.||||
CohenA3|Поверите ли вы, что они когда-то были такими же гражданами, как вы или я? Как только [[Искажение]] овладевает вами, возврата нет. ||||
CohenA4|<<Они оценивают вас взглядом.>> Это были вы, да? Я полагаю, вы ((выглядите)) немного странно. Без обид. ||||
CohenA5|Ну, идите туда — это ваши похороны. Не то чтобы у вас были бы похороны, конечно.||||
CohenA6|Вы совсем с ума сошли? Никто не может войти туда без — ##<<Внезапно их слова заглушаются оглушительным металлическим голосом из главного здания.>> ||||
CohenA7|"<<"ВНИМАНИЕ ВСЕМ. СМЕНА ЗАДЕРЖИВАЕТСЯ НА 72 МИНУТЫ. ПОВТОРЯЮ, 72 МИНУТЫ. ХУАНГ КОНЕЦ.">> "||||
CohenA8|...как я и говорил. Вход запрещен без приказа от начальника.||||
CohenA9|<<Работник очистки выглядит огорченным.>> Черт. Мне... жаль насчет вашего ребенка, правда. Но мои приказы строги. Мы не можем рисковать, чтобы кто-то занес Искажение в Феррополис. ||||
CohenA10|...хм. Это правда, что зарплата невелика за такую опасную работу. И половину времени нам платят с опозданием...||||
CohenA10b|<<Они бросают взгляд на Искажённых в клетке.>> ##Но это не стоит моей жизни. ||||
CohenA11|Ах, ((черт)). Почему это всегда я? ##Мне жаль, ваша честь, но я строго приказан не пускать ((никого)) без благословения начальника. Никаких исключений.||||
CohenA12|Слушайте, если вы настроены решительно, поговорите с [[Лидером очистки Хуангом]]. Он в главном здании, на верхнем этаже. ##Только не говорите ему, что я вас послал — у него скверный характер.||||
CohenA12R|Как я уже сказал, поговорите с [[Лидером очистки Хуангом]], если хотите заглянуть внутрь клетки. Он в главном здании, на верхнем этаже. ##Только не говорите ему, что я вас послал — у него скверный характер.||||
CohenAP1|Что это за существа?||||
CohenAP2|Вы Коэн, верно? Хуанг сказал, что я могу заглянуть внутрь клетки.||||
CohenAP3|Могу ли я заглянуть внутрь клетки?||||
CohenAP4|Спасибо за предупреждение.||||
CohenAP5|<<[Солгите]>> Пожалуйста. У меня есть основания полагать, что один из них — мой ребенок.||||
CohenAP6|<<[Предложите монеты]>> Наверняка вы могли бы просто отвернуться на минуту?||||
CohenAP7|<<[Покажите знак Машиниста]>> Это дело Гильдии. Мне нужно попасть туда.||||
CohenB1|Как у вас дела там? Этот последний, похоже, хотел устроить настоящий бардак.||||
CohenB2|Шестикратный? Вы имеете в виду, что вы ((поняли)) эту тарабарщину? ##Теперь я вижу. У вас один из этих модных [[черепных имплантов]] Машинистов. Надеюсь, у вас был поучительный диалог?||||
CohenB3|Все еще человек, да? Неплохо, учитывая обстоятельства.||||
CohenB3R|В любом случае, что еще я могу для вас сделать?||||
CohenB3R2|Что еще я могу для вас сделать?||||
CohenB4|О, конечно. Эта тарабарщина, которую они говорят... ##<<Слова Коэна заглушаются металлическим голосом, разносящимся по лагерю.>> ||||
CohenB4b|"<<"ВНИМАНИЕ, РАБОТНИК ОЧИСТКИ ПНИН. ГДЕ МОЙ ЧЕРТОВ УЖИН? ХУАНГ КОНЕЦ.">>"||||
CohenB5|Кхм. Эта тарабарщина — это какой-то шифрованный диалект. Только Машинисты могут в нем разобраться — и только если у них есть один из этих модных [[черепных имплантов]].||||
CohenB6|Получить его? Я имею в виду, они предназначены только для коггов. Я слышал, что список ожидания длиннее, чем... у террорвирма — большинство наших черепных инженеров было уничтожено много лет назад. ##Хотя...||||
CohenB6b|Вы знаете лучше меня, ваша честь. Или они вам еще не сказали? Я слышал, что список ожидания длиннее, чем... у террорвирма. ##Ну, я поделюсь тем, что знаю...||||
CohenB6c|Я когда-то охранял Машинариум в Феррополисе. Попал в, эээ, скажем так, ((любовную связь)) с этой когг по имени [[Морозов]]. Настоящая чудачка, она была. Настоящая сила природы...||||
CohenB7|<<Коэн замолкает и на мгновение смотрит в пространство.>>||||
CohenB8|<<Они пожимают плечами, смущенно.>> Это было бурно, скажем так. ##В любом случае, суть в том: ((она)) та, кто раньше устанавливала новое черепное оборудование для стажеров Машинистов.||||
CohenB9|<<Они качают головой, как будто чтобы прояснить мысли.>> Ох, извините. Бурное время в моей жизни. ##Суть в том, ((она)) та, кто раньше устанавливала новое черепное оборудование для стажеров Машинистов.||||
CohenB10|Морозов живет в [[башне]] в горах, [[к северу от Феррополиса]]. Может быть, если вы упомянете мое имя, это будет иметь значение? ##Это было давно, конечно — не могу сказать, жива ли она еще.||||
CohenB11|<<Коэн пожимает плечами.>> Насколько я знаю, нет. Лично меня все сокровища Пурии не смогли бы убедить позволить какому-то чудаку коггу совать свои масляные пальцы в мою голову. ##Но, если вы твердо настроены...||||
CohenB11b|<<Коэн пожимает плечами.>> Насколько я знаю, нет. Все сокровища Пурии не смогли бы убедить ((меня)) позволить какому-то чудаку коггу совать свои масляные пальцы в мою голову. Без обид, ваша честь. ##Но, если вы твердо настроены...||||
CohenB12|<<Коэн замечает ваш Черепной Модератор.>> ##...но я вижу, что вы уже впереди меня. Ну что ж: попробуйте поговорить с теми [[Искажёнными]] снова. С вашим новым оборудованием, вы, возможно, даже узнаете что-то.||||
CohenB13|Вы можете попробовать. Честно говоря, они для меня все еще кровавая загадка.||||
CohenB13R|Есть что-то еще, что вы хотите узнать?||||
CohenB14|<<Коэн выглядит встревоженным.>> ##Ее ((имя))? Вы уверены, что правильно расслышали? ||||
CohenB15|Это ((определенно)) странно. Я полагаю, это поддерживает мою теорию о "рудиментарной памяти". Если только это не просто имя, которое она услышала в лагере.||||
CohenB16|Слушайте, я знаю, что это тревожно, но они иногда так делают. Последний Машинист, которого мы видели здесь, считал, что это что-то вроде рефлекторного действия, как трупное окоченение. Постарайтесь не терять слишком много сна из-за этого, ладно?||||
CohenB17|Хм. Это необычно, но не беспрецедентно. Иногда они, кажется, притягиваются к определенным местам — домам, городским площадям, разрушенным фонтанам. Моя теория заключается в том, что некоторые из них сохраняют рудиментарные воспоминания из своей жизни.||||
CohenB18|Эээ, вроде того. Здесь ((был)) один когг, который посещал нас в прошлом году. Провел часы, слушая их, делая записи. Никогда не видел, чтобы кто-то писал так быстро. У него тоже был один из этих имплантов. ||||
CohenB19|Он был очень скрытным, но я понял, что он мало что узнал. Сказал, что это как разговаривать с сумасшедшим или с одним из тех больших насекомых, которые имитируют ваш голос. Они произносят слова, но в них нет глубины. Звук и ярость, понимаете?||||
CohenBP1|Я думаю, они говорили со мной, но я ничего не понял.||||
CohenBP2|Вы не сказали мне, что Искажённые говорят на Шестикратном шифре.||||
CohenBP3|Могу ли я задать вам несколько вопросов об Искажённых?||||
CohenBP4|Где вы сказали, я найду этого 'черепного инженера'?||||
CohenBP5|Берегите себя, Коэн.||||
CohenBP6|Где я могу получить такой черепной имплант?||||
CohenBP7|Нет ли какого-то другого способа?||||
CohenBP8|Так хорошо, да?||||
CohenBP9|Так плохо, да?||||
CohenBP10|<<[Щелкните пальцами]>> Сосредоточься, Коэн.||||
CohenBP11|Одна из них назвала мне свое имя. Я думаю, она просила меня о помощи.||||
CohenBP12|Один из Искажённых, кажется, узнал мой медальон.||||
CohenBP13|Знают ли Машинисты, как разговаривать с этими существами?||||
CohenBP14|Спасибо за ваше время. ||||
CohenDebug1|<<Вы находите работника очистки Коэна, поющего себе под нос странную горько-сладкую мелодию о солдате-музыканте, который пытается просветить души людей посреди жестокого конфликта.>>||||
CohenDebug2|Ой-ой. Реза предупреждал меня о [[режиме отладки]], но я, похоже, не поверил им. ##Ну? О чем все это?||||
CohenDebug3|Правильно. Что еще я могу для вас сделать?||||
CohenDebug4|Вернемся к обычным делам, да? Я встречу это как... ну, как Коэн, полагаю.||||
Nadja1|<<Эта молодая женщина лежит, укрытая в постели, с той детской и бесхитростной мирностью, которая благословляет всех крепко спящих.>> ##<<Легкая улыбка играет на ее губах, как будто от какого-то личного удовлетворения.>>||||
Nadja2|<<Эта молодая женщина лежит, укрытая в постели, с той детской и бесхитростной мирностью, которая благословляет всех крепко спящих.>> ##<<Ее лицо искажено выражением беспокойства, как будто она борется с какой-то внутренней преградой.>>||||
Nadja3|<<Кто-то аккуратно зачесал ее волосы назад, чтобы они не попадали в глаза.>>||||
Nadja4|<<Прядь растрепанных волос падает на глаза, частично закрывая лицо. Кажется, никто не обратил на это внимания.>>||||
Nadja5|<<Вот. Аккуратно и опрятно.>> ||||
Nadja6|<<Странно видеть Надю в этой промышленной обстановке, втиснутую среди других мечтателей, как горошины в стручке — или бочки на складе.>>||||
Nadja7|<<Тем не менее, легкая улыбка играет на ее губах, как будто от какого-то личного удовлетворения.>>||||
NadjaP1|<<[Аккуратно отодвиньте ее волосы от глаз.]>>||||
NadjaP2|<<[Оставьте ее в покое.]>>||||
VisionWorksTech1|Извините, приятель, нет времени на разговоры. У меня ((много)) подносов для уборки и чистки до конца смены, а овощи не собираются помогать.||||
VisionWorksTech2|<<Этот техник наблюдает за одним из спящих с задумчивым выражением на лице.>> ##Знаете, иногда мне интересно, что они переживают. Это должно быть удивительно, в своем роде.||||
VisionWorksTech3|Со стороны кажется, что они спят так же крепко, как младенец, которому дали джин, чтобы он не плакал. Но внутри они живут жизнями, которые мы едва можем представить, полными чудес и ужасов.||||
VisionWorksTech4|Я? О, нет, я никогда не пробовал это. Мои друзья думают, что я странный, но, возможно, они бы почувствовали то же самое после работы здесь.||||
VisionWorksTechP1|Вы никогда не пробовали одно из их видений?||||
